reproduccion_id,usuario_id,cancion_id,fecha,hora,duracion_escucha_seg,completada,modo_reproduccion,dispositivo
24158,1423,1251,2022-12-25,23:00,348.0,1,busqueda,pc
24159,3355,252,2023-07-27,10:00,339.0,1,recomendacion,movil
24160,3559,1791,2024-02-15,17:00,220.0,1,busqueda,pc
24161,678,612,2024-07-18,22:00,64.0,0,busqueda,tablet
24162,3461,152,2022-11-02,09:00,243.0,1,radio,movil
24163,4488,1736,2023-09-07,23:00,370.0,1,playlist,movil
24164,1570,1897,2024-10-25,07:00,87.0,0,busqueda,movil
24165,4894,957,2022-02-21,19:00,352.0,1,radio,movil
24166,619,1068,2024-01-02,19:00,209.0,1,\N,movil
24167,1177,1067,2023-05-21,20:00,262.0,1,recomendacion,movil
24168,2361,467,2024-02-02,12:00,369.0,1,playlist,movil
24169,626,219,2022-05-26,17:00,204.0,1,playlist,tablet
24170,1809,1783,2022-11-01,09:00,269.0,1,\N,tablet
24171,3441,1271,2023-02-17,13:00,309.0,1,busqueda,movil
24172,2161,1946,2024-07-24,23:00,243.0,0,radio,tablet
24173,3343,985,2023-07-23,08:00,369.0,1,\N,movil
24174,3225,996,2023-04-12,16:00,61.0,0,recomendacion,movil
24175,1948,1967,2024-04-15,18:00,139.0,1,playlist,tablet
24176,4138,111,2023-03-13,07:00,68.0,0,album,movil
24177,3484,1039,2022-11-02,21:00,101.0,0,radio,movil
24178,3167,1432,2024-02-22,17:00,257.0,1,busqueda,smart_speaker
24179,2065,1713,2022-06-23,02:00,242.0,0,recomendacion,pc
24180,411,1529,2022-08-04,14:00,130.0,0,radio,movil
24181,4687,1425,2024-10-20,04:00,371.0,1,radio,pc
24182,2828,1666,2023-04-24,11:00,58.0,0,radio,movil
24183,4148,1615,2023-07-24,19:00,\N,0,playlist,pc
24184,2358,1804,2022-02-18,00:00,392.0,1,recomendacion,movil
24185,2578,1925,2024-07-14,17:00,\N,1,recomendacion,movil
24186,1757,127,2024-03-15,13:00,373.0,1,recomendacion,movil
24187,107,1140,2022-09-28,03:00,148.0,0,radio,pc
24188,3191,1471,2023-12-10,19:00,216.0,1,busqueda,movil
24189,1646,267,2024-12-03,02:00,162.0,1,album,movil
24190,943,1097,2024-01-04,12:00,225.0,1,radio,pc
24191,2395,405,2024-07-18,15:00,279.0,0,busqueda,movil
24192,206,714,2022-11-15,15:00,341.0,1,playlist,movil
24193,129,410,2023-09-16,14:00,196.0,1,playlist,movil
24194,617,1318,2023-04-07,16:00,316.0,1,busqueda,tablet
24195,1155,1379,2022-04-29,10:00,202.0,1,playlist,movil
24196,4061,542,2024-07-05,13:00,39.0,0,recomendacion,movil
24197,1042,1773,2022-09-13,22:00,45.0,0,playlist,tablet
24198,2510,1945,2022-01-07,17:00,170.0,1,recomendacion,movil
24199,1378,1727,2023-04-10,08:00,316.0,1,recomendacion,pc
24200,1423,1046,2024-04-11,19:00,241.0,1,album,pc
24201,888,389,2023-08-30,14:00,144.0,1,recomendacion,movil
24202,4916,1375,2024-08-15,21:00,387.0,1,radio,movil
24203,3169,1720,2023-12-06,22:00,122.0,1,playlist,pc
24204,992,1525,2024-08-31,01:00,388.0,1,busqueda,movil
24205,1855,377,2024-09-01,21:00,295.0,1,radio,pc
24206,839,1804,2024-07-02,03:00,330.0,0,album,movil
24207,2541,1494,2024-06-06,10:00,203.0,1,radio,movil
24208,3035,392,2023-01-21,10:00,258.0,1,radio,movil
24209,4169,1675,2022-12-03,19:00,227.0,1,album,tablet
24210,4324,1207,2023-11-17,15:00,71.0,0,recomendacion,tablet
24211,1030,502,2023-02-21,10:00,387.0,1,recomendacion,pc
24212,3594,997,2024-04-04,13:00,344.0,1,radio,movil
24213,4635,1015,2024-08-07,21:00,310.0,1,playlist,pc
24214,3609,728,2024-02-19,23:00,104.0,0,playlist,smart_speaker
24215,2670,1503,2023-02-16,23:00,276.0,1,playlist,movil
24216,3758,319,2024-01-16,10:00,185.0,1,playlist,pc
24217,1908,793,2024-11-12,17:00,207.0,1,radio,movil
24218,1607,107,2023-10-21,15:00,258.0,0,radio,pc
24219,660,1870,2024-08-09,13:00,38.0,0,radio,movil
24220,2356,79,2024-03-13,21:00,186.0,1,busqueda,movil
24221,745,1671,2024-11-24,02:00,145.0,0,radio,tablet
24222,4790,664,2023-10-22,17:00,210.0,1,\N,movil
24223,3598,1677,2022-11-23,13:00,146.0,1,playlist,pc
24224,1580,121,2024-10-11,06:00,259.0,1,playlist,smart_speaker
24225,2559,1600,2024-11-06,18:00,221.0,1,radio,tablet
24226,4776,1965,2023-09-19,13:00,181.0,1,busqueda,movil
24227,1534,1314,2023-03-15,16:00,107.0,0,radio,movil
24228,1925,373,2024-08-29,17:00,213.0,1,playlist,movil
24229,4780,157,2024-06-08,15:00,338.0,1,busqueda,movil
24230,4860,1530,2024-03-07,18:00,169.0,1,recomendacion,movil
24231,45,1310,2022-09-04,13:00,186.0,1,busqueda,pc
24232,3045,550,2024-11-03,06:00,248.0,1,busqueda,movil
24233,4505,1540,2023-07-22,18:00,302.0,1,album,tablet
24234,4230,1348,2022-09-29,21:00,199.0,0,recomendacion,pc
24235,2935,1380,2023-08-27,13:00,33.0,0,busqueda,tablet
24236,198,361,2022-10-09,12:00,233.0,1,playlist,movil
24237,4169,1157,2022-03-08,13:00,175.0,0,busqueda,tablet
24238,2248,555,2024-05-07,12:00,310.0,0,album,movil
24239,467,747,2023-03-30,08:00,214.0,1,busqueda,pc
24240,1827,1351,2024-07-08,07:00,335.0,1,recomendacion,movil
24241,4159,596,2022-10-25,22:00,247.0,1,\N,movil
24242,4941,171,2023-12-06,00:00,245.0,1,busqueda,tablet
24243,1664,152,2024-09-30,16:00,125.0,0,album,movil
24244,3811,30,2024-01-15,12:00,196.0,1,busqueda,pc
24245,3377,570,2022-08-06,15:00,110.0,0,album,smart_speaker
24246,1977,1895,2022-05-31,22:00,126.0,1,busqueda,smart_speaker
24247,4182,603,2023-10-20,14:00,233.0,1,radio,movil
24248,1207,519,2024-07-05,11:00,495.0,1,busqueda,tablet
24249,1993,389,2023-07-03,18:00,144.0,1,radio,tablet
24250,1248,1779,2023-04-11,10:00,182.0,0,playlist,pc
24251,1144,1387,2023-07-31,14:00,133.0,0,\N,pc
24252,3967,939,2024-12-09,21:00,163.0,1,playlist,movil
24253,482,1137,2022-04-14,18:00,176.0,1,busqueda,pc
24254,2717,566,2022-12-30,22:00,371.0,1,recomendacion,movil
24255,686,1366,2023-06-02,12:00,124.0,0,busqueda,movil
24256,4789,586,2022-05-24,19:00,214.0,1,recomendacion,pc
24257,250,1743,2022-04-02,19:00,195.0,1,playlist,pc
24258,2554,1738,2022-11-29,16:00,256.0,1,radio,movil
24259,2951,247,2024-05-30,19:00,177.0,0,radio,movil
24260,1509,1057,2023-07-17,15:00,154.0,0,recomendacion,tablet
24261,3026,651,2022-06-06,03:00,298.0,0,recomendacion,movil
24262,4541,1989,2022-09-23,08:00,351.0,1,busqueda,movil
24263,3291,1190,2023-01-30,06:00,380.0,1,busqueda,movil
24264,1307,958,2023-05-30,12:00,13.0,0,radio,pc
24265,2142,412,2023-05-10,13:00,262.0,1,recomendacion,pc
24266,3695,1217,2023-05-16,20:00,71.0,0,busqueda,movil
24267,162,1002,2023-09-14,21:00,310.0,1,busqueda,pc
24268,189,710,2023-06-05,09:00,348.0,1,recomendacion,movil
24269,3291,1689,2023-08-22,08:00,173.0,1,recomendacion,movil
24270,1399,77,2023-10-29,16:00,209.0,1,recomendacion,tablet
24271,2494,1382,2022-05-08,10:00,57.0,0,recomendacion,movil
24272,4977,1900,2023-07-06,16:00,560.0,1,playlist,tablet
24273,2736,1160,2022-08-07,05:00,85.0,0,recomendacion,movil
24274,4075,1526,2022-06-16,04:00,156.0,0,recomendacion,movil
24275,1397,486,2023-05-13,19:00,191.0,1,album,movil
24276,1896,963,2023-07-10,19:00,187.0,1,recomendacion,movil
24277,1918,1975,2024-12-20,13:00,184.0,0,recomendacion,tablet
24278,2756,764,2024-08-22,15:00,25.0,0,playlist,movil
24279,1032,1205,2024-01-30,07:00,124.0,1,album,pc
24280,89,340,2022-03-02,13:00,240.0,1,radio,tablet
24281,4222,12,2022-05-08,18:00,186.0,1,recomendacion,movil
24282,2844,1748,2024-11-17,20:00,212.0,1,busqueda,tablet
24283,4601,1194,2023-08-24,21:00,36.0,0,recomendacion,pc
24284,2861,1051,2024-01-02,16:00,\N,1,album,movil
24285,4479,847,2024-11-20,12:00,203.0,1,album,movil
24286,4646,1866,2023-03-13,18:00,137.0,1,playlist,movil
24287,1422,341,2024-07-27,01:00,384.0,1,busqueda,pc
24288,1880,442,2023-07-27,18:00,358.0,1,recomendacion,movil
24289,3893,619,2023-03-28,16:00,199.0,1,playlist,movil
24290,762,1052,2022-02-12,11:00,205.0,1,busqueda,movil
24291,358,1462,2023-04-22,07:00,294.0,1,album,pc
24292,147,788,2024-03-22,07:00,15.0,0,radio,movil
24293,4186,1107,2022-12-03,11:00,111.0,0,album,pc
24294,1960,524,2024-04-03,01:00,44.0,0,busqueda,movil
24295,1483,954,2023-08-22,21:00,212.0,1,album,movil
24296,1610,1364,2022-07-12,13:00,224.0,0,busqueda,movil
24297,1556,1249,2024-04-25,12:00,370.0,1,radio,movil
24298,366,1176,2022-12-23,01:00,153.0,1,recomendacion,pc
24299,2858,676,2023-09-25,18:00,219.0,1,radio,movil
24300,921,271,2022-05-23,17:00,181.0,1,album,movil
24301,4854,261,2022-03-21,18:00,225.0,1,album,movil
24302,769,962,2023-04-19,13:00,68.0,0,album,pc
24303,2290,629,2023-08-10,15:00,129.0,1,radio,movil
24304,2127,1699,2024-10-31,06:00,355.0,1,radio,movil
24305,3623,1498,2023-02-20,20:00,199.0,1,busqueda,movil
24306,3324,721,2023-01-10,15:00,80.0,0,playlist,pc
24307,1052,1118,2022-07-23,23:00,162.0,1,busqueda,movil
24308,1575,678,2024-02-20,20:00,285.0,0,radio,movil
24309,3497,1209,2024-01-01,23:00,241.0,0,busqueda,movil
24310,2540,1239,2022-12-11,11:00,305.0,1,playlist,pc
24311,947,1510,2023-01-29,00:00,94.0,0,busqueda,movil
24312,1225,737,2024-10-24,06:00,239.0,1,album,tablet
24313,3175,187,2024-04-28,17:00,74.0,0,busqueda,movil
24314,2725,1900,2023-10-07,10:00,387.0,1,recomendacion,pc
24315,3428,475,2024-03-07,17:00,228.0,1,playlist,pc
24316,4811,1680,2024-11-07,23:00,160.0,1,recomendacion,pc
24317,756,1565,2023-09-07,19:00,104.0,0,playlist,movil
24318,2478,1393,2023-01-17,16:00,155.0,1,album,pc
24319,4944,1474,2024-12-10,15:00,227.0,1,radio,movil
24320,3009,225,2024-06-18,20:00,35.0,0,playlist,pc
24321,3165,1295,2023-04-10,02:00,241.0,1,album,tablet
24322,2535,1048,2024-03-11,23:00,59.0,0,playlist,movil
24323,2224,1652,2024-07-23,18:00,\N,1,playlist,movil
24324,2310,420,2022-04-08,07:00,106.0,0,recomendacion,movil
24325,1776,1362,2024-04-26,14:00,387.0,1,busqueda,movil
24326,448,392,2024-03-12,20:00,258.0,1,recomendacion,movil
24327,2764,1026,2023-06-20,17:00,176.0,1,busqueda,pc
24328,2916,1163,2024-08-12,22:00,228.0,1,radio,pc
24329,484,908,2022-02-14,00:00,116.0,0,album,tablet
24330,3598,582,2022-08-29,05:00,248.0,1,radio,pc
24331,2820,1075,2024-02-28,17:00,158.0,1,playlist,pc
24332,1018,1799,2023-08-01,07:00,115.0,0,recomendacion,pc
24333,584,329,2022-07-19,12:00,367.0,1,busqueda,pc
24334,3347,346,2024-08-04,08:00,195.0,1,recomendacion,tablet
24335,257,1752,2024-04-24,20:00,159.0,0,album,movil
24336,1386,1410,2024-03-14,18:00,357.0,1,radio,movil
24337,1992,38,2023-05-05,06:00,163.0,0,recomendacion,pc
24338,4555,1646,2024-08-20,21:00,130.0,1,playlist,movil
24339,4006,1405,2023-02-18,21:00,\N,0,radio,pc
24340,2424,421,2022-02-27,02:00,174.0,1,playlist,movil
24341,1471,1077,2024-05-27,12:00,156.0,0,recomendacion,movil
24342,1011,646,2024-01-09,00:00,394.0,1,busqueda,movil
24343,636,1039,2022-11-27,05:00,347.0,1,busqueda,movil
24344,2280,1936,2023-12-01,13:00,122.0,1,album,tablet
24345,4332,1419,2023-07-10,13:00,398.0,1,album,tablet
24346,4497,323,2024-08-25,06:00,11.0,0,recomendacion,movil
24347,1898,102,2023-11-13,20:00,293.0,1,\N,tablet
24348,4216,1684,2024-08-21,12:00,220.0,1,album,tablet
24349,425,505,2024-08-07,16:00,224.0,1,recomendacion,movil
24350,1503,1282,2023-05-26,06:00,121.0,1,playlist,movil
24351,2629,1928,2023-03-19,13:00,23.0,0,busqueda,pc
24352,4325,775,2024-03-06,10:00,36.0,0,radio,movil
24353,1801,964,2023-02-20,08:00,16.0,0,playlist,pc
24354,4496,1629,2024-10-14,07:00,398.0,1,recomendacion,movil
24355,1450,1892,2023-04-10,16:00,117.0,0,album,pc
24356,2196,1839,2023-01-05,13:00,80.0,0,playlist,pc
24357,2210,1685,2022-01-12,20:00,288.0,1,radio,movil
24358,4150,740,2023-05-01,18:00,291.0,1,recomendacion,movil
24359,3143,697,2023-09-14,17:00,160.0,1,playlist,movil
24360,112,484,2023-02-23,21:00,159.0,1,recomendacion,tablet
24361,4138,1079,2024-11-10,06:00,348.0,1,radio,movil
24362,1705,476,2022-06-07,14:00,203.0,0,album,movil
24363,2771,1350,2024-03-20,17:00,393.0,1,playlist,movil
24364,2710,1000,2024-12-06,03:00,291.0,1,playlist,movil
24365,4026,1888,2022-05-15,20:00,361.0,1,playlist,tablet
24366,274,118,2022-06-09,15:00,114.0,0,playlist,movil
24367,4321,739,2023-10-09,21:00,169.0,1,playlist,movil
24368,4731,1262,2024-06-05,03:00,203.0,1,recomendacion,movil
24369,4948,477,2024-02-16,17:00,188.0,1,\N,tablet
24370,4472,1188,2023-01-19,22:00,184.0,0,playlist,pc
24371,2650,1518,2024-12-19,19:00,192.0,1,busqueda,movil
24372,3471,786,2023-07-08,07:00,286.0,1,recomendacion,pc
24373,4279,851,2023-03-03,14:00,190.0,1,busqueda,pc
24374,2177,1062,2022-07-28,14:00,303.0,1,radio,pc
24375,2233,1852,2022-01-08,20:00,34.0,0,radio,movil
24376,2703,864,2023-08-03,18:00,231.0,1,playlist,movil
24377,2849,403,2023-07-07,09:00,317.0,1,radio,movil
24378,563,1868,2024-12-09,03:00,183.0,0,recomendacion,pc
24379,3397,178,2023-09-14,07:00,128.0,1,busqueda,tablet
24380,4384,1169,2023-11-24,16:00,\N,1,busqueda,movil
24381,2201,218,2023-04-23,12:00,273.0,1,recomendacion,tablet
24382,523,1379,2023-07-07,22:00,202.0,1,radio,movil
24383,179,613,2022-01-25,07:00,350.0,0,busqueda,movil
24384,4934,188,2023-12-20,07:00,396.0,1,\N,movil
24385,4299,454,2024-07-01,17:00,211.0,0,album,movil
24386,4524,66,2024-03-31,14:00,338.0,1,playlist,movil
24387,4045,1957,2022-05-18,16:00,41.0,0,playlist,pc
24388,2461,1197,2023-12-20,15:00,212.0,1,playlist,movil
24389,1686,444,2023-10-05,15:00,232.0,1,recomendacion,pc
24390,64,1069,2024-02-08,08:00,236.0,1,playlist,movil
24391,2233,1398,2023-08-03,06:00,85.0,0,album,movil
24392,509,1273,2022-08-10,08:00,239.0,0,radio,movil
24393,4955,629,2024-10-10,15:00,129.0,1,album,movil
24394,3497,760,2022-07-07,19:00,223.0,1,busqueda,movil
24395,1908,1753,2023-03-05,12:00,154.0,0,recomendacion,movil
24396,1521,1364,2024-11-21,08:00,359.0,1,busqueda,movil
24397,2406,1960,2022-02-17,07:00,329.0,1,recomendacion,movil
24398,106,470,2024-05-19,21:00,106.0,0,busqueda,movil
24399,3552,329,2023-11-05,23:00,367.0,1,recomendacion,movil
24400,3511,1324,2023-03-15,12:00,91.0,0,radio,movil
24401,2724,1769,2024-04-11,13:00,308.0,1,busqueda,movil
24402,1706,1186,2023-06-24,15:00,217.0,1,radio,tablet
24403,4277,409,2022-04-08,16:00,341.0,1,playlist,movil
24404,642,1955,2023-08-08,15:00,13.0,0,radio,movil
24405,4865,1991,2022-01-09,05:00,60.0,0,playlist,tablet
24406,3505,66,2024-03-10,10:00,338.0,1,radio,movil
24407,1462,1394,2022-08-18,08:00,388.0,1,album,tablet
24408,472,1028,2022-01-07,09:00,134.0,1,album,tablet
24409,4864,1897,2022-10-16,23:00,312.0,1,radio,smart_speaker
24410,2352,804,2023-10-04,11:00,397.0,1,recomendacion,pc
24411,507,1051,2023-10-17,01:00,395.0,1,playlist,movil
24412,1822,132,2024-09-25,10:00,383.0,1,recomendacion,movil
24413,275,269,2023-01-31,09:00,278.0,1,recomendacion,movil
24414,4543,1652,2022-07-14,21:00,175.0,1,radio,tablet
24415,4254,572,2024-09-21,18:00,317.0,1,playlist,movil
24416,2116,1508,2022-11-28,14:00,270.0,1,album,movil
24417,1967,364,2024-12-08,20:00,336.0,1,radio,movil
24418,715,1964,2022-05-19,13:00,265.0,1,album,movil
24419,888,1391,2022-08-22,20:00,151.0,1,playlist,movil
24420,2797,74,2022-08-28,08:00,348.0,1,busqueda,movil
24421,282,1253,2023-10-31,23:00,175.0,0,playlist,movil
24422,3144,542,2022-10-01,00:00,103.0,0,radio,smart_speaker
24423,4023,765,2024-09-13,21:00,25.0,0,recomendacion,movil
24424,1097,1312,2023-07-25,14:00,362.0,1,album,movil
24425,2980,652,2022-05-06,17:00,\N,1,album,movil
24426,721,388,2023-10-12,17:00,10.0,0,recomendacion,tablet
24427,3441,1333,2024-04-14,14:00,74.0,0,album,movil
24428,2723,907,2024-03-17,01:00,141.0,0,album,movil
24429,4919,1875,2024-11-24,23:00,213.0,1,album,movil
24430,1713,1512,2023-02-12,21:00,46.0,0,playlist,movil
24431,1402,1985,2023-04-25,19:00,351.0,1,radio,smart_speaker
24432,2354,363,2023-02-18,14:00,234.0,1,playlist,pc
24433,4062,258,2024-02-22,16:00,346.0,1,album,movil
24434,4747,1482,2024-11-21,16:00,143.0,1,playlist,movil
24435,466,1164,2022-08-23,14:00,308.0,1,playlist,pc
24436,3084,259,2022-05-15,15:00,316.0,1,busqueda,movil
24437,429,1019,2022-05-14,00:00,254.0,1,busqueda,smart_speaker
24438,2118,1961,2024-11-09,20:00,369.0,1,busqueda,pc
24439,3907,700,2022-05-17,15:00,352.0,1,playlist,tablet
24440,4920,751,2022-12-15,19:00,155.0,1,radio,movil
24441,4486,408,2023-09-19,06:00,\N,1,recomendacion,tablet
24442,1088,972,2022-07-14,19:00,69.0,0,album,pc
24443,3510,1178,2022-04-06,14:00,240.0,1,busqueda,movil
24444,2078,1441,2022-11-04,14:00,310.0,1,radio,pc
24445,622,1350,2024-02-25,04:00,292.0,0,playlist,movil
24446,1402,985,2024-03-11,14:00,369.0,1,playlist,smart_speaker
24447,2748,197,2022-03-16,19:00,317.0,1,radio,movil
24448,1970,1994,2022-12-05,23:00,138.0,1,recomendacion,pc
24449,4973,511,2022-11-22,03:00,88.0,0,album,movil
24450,3597,1566,2022-04-02,07:00,375.0,1,recomendacion,tablet
24451,3727,1315,2024-09-21,11:00,388.0,1,radio,pc
24452,2934,125,2024-03-22,08:00,26.0,0,recomendacion,movil
24453,1015,1254,2023-06-29,17:00,160.0,0,album,movil
24454,3101,1879,2023-07-16,16:00,235.0,1,busqueda,tablet
24455,1096,841,2023-11-15,21:00,357.0,1,busqueda,movil
24456,2097,1155,2024-06-20,13:00,\N,0,radio,tablet
24457,2331,1308,2024-05-31,13:00,289.0,1,album,movil
24458,4819,88,2023-05-03,05:00,135.0,1,album,tablet
24459,2510,1395,2024-10-02,20:00,295.0,1,recomendacion,movil
24460,4356,1429,2022-02-05,01:00,399.0,1,playlist,movil
24461,77,145,2024-02-02,05:00,157.0,1,radio,movil
24462,3082,752,2023-05-03,02:00,175.0,1,recomendacion,movil
24463,2878,1833,2023-12-12,21:00,\N,1,radio,movil
24464,2160,1301,2023-08-16,19:00,338.0,1,busqueda,movil
24465,4711,1712,2022-09-27,14:00,362.0,1,recomendacion,pc
24466,1299,1228,2023-03-27,03:00,184.0,1,radio,movil
24467,1670,329,2022-02-19,19:00,367.0,1,playlist,pc
24468,4682,370,2023-02-13,20:00,217.0,1,recomendacion,movil
24469,1237,519,2023-01-11,15:00,377.0,1,album,tablet
24470,2350,840,2023-03-27,12:00,256.0,0,album,pc
24471,2715,1433,2023-11-04,20:00,155.0,0,radio,movil
24472,3441,1543,2023-06-27,14:00,319.0,1,album,movil
24473,2989,1636,2024-11-02,14:00,200.0,0,album,movil
24474,738,252,2023-05-23,00:00,32.0,0,playlist,pc
24475,1337,1456,2022-10-28,12:00,258.0,1,\N,movil
24476,4582,1210,2024-05-18,15:00,121.0,1,radio,movil
24477,522,1950,2022-04-07,21:00,115.0,0,recomendacion,movil
24478,1625,1483,2023-09-25,08:00,195.0,1,recomendacion,movil
24479,638,1994,2024-06-08,21:00,72.0,0,radio,movil
24480,3275,1172,2024-09-30,17:00,139.0,1,playlist,pc
24481,1172,1378,2023-02-22,08:00,400.0,1,playlist,tablet
24482,186,497,2023-04-15,13:00,139.0,1,playlist,movil
24483,2336,835,2022-07-27,16:00,164.0,1,busqueda,pc
24484,4652,1247,2024-06-10,13:00,272.0,1,radio,pc
24485,1142,636,2022-06-03,08:00,17.0,0,busqueda,tablet
24486,3566,1725,2023-08-21,23:00,287.0,0,playlist,movil
24487,368,920,2024-08-26,20:00,137.0,1,album,pc
24488,1564,325,2023-10-30,09:00,172.0,0,busqueda,movil
24489,3376,450,2024-07-15,03:00,178.0,0,playlist,tablet
24490,1227,602,2023-07-05,11:00,265.0,1,\N,pc
24491,2663,978,2023-11-19,16:00,274.0,1,recomendacion,pc
24492,3138,1013,2023-07-23,11:00,294.0,1,busqueda,pc
24493,295,1435,2023-01-19,01:00,16.0,0,recomendacion,movil
24494,2842,1745,2024-12-18,11:00,341.0,1,radio,movil
24495,3195,572,2023-06-30,23:00,317.0,1,\N,smart_speaker
24496,2393,496,2024-07-30,14:00,343.0,0,radio,movil
24497,3327,373,2023-11-23,17:00,213.0,1,recomendacion,pc
24498,4685,1438,2023-05-05,20:00,135.0,0,busqueda,pc
24499,775,233,2022-07-07,12:00,269.0,1,playlist,movil
24500,3171,293,2023-09-24,06:00,166.0,1,busqueda,tablet
24501,2685,828,2022-02-27,10:00,159.0,0,playlist,pc
24502,2393,593,2023-08-17,20:00,\N,1,playlist,movil
24503,2011,1419,2024-04-13,16:00,55.0,0,radio,movil
24504,173,1307,2024-04-20,16:00,179.0,0,busqueda,pc
24505,4481,1145,2022-07-06,22:00,242.0,1,album,pc
24506,4403,1146,2023-06-26,19:00,258.0,1,recomendacion,pc
24507,2310,1221,2022-01-25,23:00,232.0,1,busqueda,movil
24508,1270,1445,2024-04-15,15:00,154.0,0,radio,tablet
24509,2320,942,2023-03-29,15:00,143.0,1,radio,movil
24510,1781,1331,2024-11-05,13:00,54.0,0,playlist,movil
24511,3962,1867,2022-01-10,21:00,137.0,1,album,smart_speaker
24512,2852,659,2024-05-16,15:00,122.0,1,busqueda,movil
24513,2001,643,2023-08-21,21:00,224.0,1,busqueda,pc
24514,658,1278,2024-03-03,00:00,141.0,1,recomendacion,pc
24515,1189,1457,2023-06-10,17:00,195.0,1,recomendacion,movil
24516,2658,1952,2023-11-14,17:00,275.0,1,album,tablet
24517,2188,864,2022-06-02,15:00,231.0,1,playlist,smart_speaker
24518,2657,1459,2024-03-05,12:00,235.0,1,album,movil
24519,270,125,2023-11-29,13:00,284.0,1,playlist,pc
24520,3962,1617,2022-08-15,21:00,347.0,1,recomendacion,smart_speaker
24521,4990,644,2024-10-01,03:00,286.0,1,playlist,movil
24522,1687,664,2024-11-19,13:00,210.0,1,playlist,movil
24523,3843,212,2022-10-10,15:00,289.0,1,busqueda,movil
24524,766,794,2023-10-08,22:00,183.0,0,playlist,movil
24525,158,1353,2024-09-13,13:00,298.0,1,playlist,movil
24526,3069,1725,2022-09-16,18:00,376.0,1,album,movil
24527,3597,1951,2024-09-12,10:00,397.0,1,recomendacion,tablet
24528,4991,1195,2022-06-13,15:00,338.0,1,radio,pc
24529,1843,1494,2022-04-07,19:00,203.0,1,\N,movil
24530,2812,1556,2023-07-06,17:00,167.0,1,busqueda,pc
24531,2144,752,2023-08-16,13:00,109.0,0,album,pc
24532,3379,1729,2022-09-09,22:00,174.0,1,recomendacion,tablet
24533,4579,319,2024-06-12,20:00,185.0,1,playlist,pc
24534,1842,609,2022-02-27,20:00,236.0,1,album,pc
24535,4528,404,2022-02-09,13:00,150.0,1,busqueda,movil
24536,4385,1428,2024-01-16,21:00,136.0,1,recomendacion,pc
24537,4045,1929,2022-12-20,10:00,152.0,1,album,pc
24538,759,1783,2023-09-06,09:00,161.0,0,playlist,pc
24539,2303,1528,2022-08-29,07:00,379.0,1,busqueda,movil
24540,3454,666,2023-09-12,11:00,153.0,1,busqueda,smart_speaker
24541,2858,1740,2023-05-21,08:00,\N,1,radio,movil
24542,4820,1275,2024-07-31,08:00,372.0,1,busqueda,tablet
24543,3695,1924,2022-03-17,23:00,152.0,1,playlist,movil
24544,2786,194,2022-10-02,18:00,10.0,0,radio,movil
24545,1647,213,2022-10-24,23:00,479.0,1,\N,movil
24546,370,334,2023-06-06,12:00,161.0,1,playlist,tablet
24547,4221,1852,2022-03-20,07:00,199.0,1,recomendacion,pc
24548,1897,1252,2022-06-10,19:00,73.0,0,radio,movil
24549,3588,1692,2023-09-06,22:00,128.0,1,radio,tablet
24550,584,72,2022-04-16,15:00,133.0,0,recomendacion,pc
24551,3898,544,2023-12-06,14:00,395.0,1,album,movil
24552,334,174,2024-10-30,13:00,388.0,1,radio,tablet
24553,3378,235,2023-05-31,21:00,141.0,1,busqueda,movil
24554,2962,1866,2024-06-30,06:00,69.0,0,playlist,movil
24555,4407,1662,2024-03-18,17:00,373.0,1,recomendacion,movil
24556,1211,1278,2024-05-01,16:00,124.0,0,busqueda,tablet
24557,4412,1163,2023-11-07,12:00,228.0,1,playlist,movil
24558,1250,494,2022-08-15,16:00,381.0,1,radio,pc
24559,2816,388,2024-04-14,15:00,43.0,0,radio,movil
24560,3172,1796,2024-10-18,10:00,72.0,0,busqueda,movil
24561,4212,1422,2022-08-11,23:00,76.0,0,album,movil
24562,3521,914,2023-05-11,05:00,387.0,1,playlist,pc
24563,3961,1860,2024-08-29,15:00,188.0,1,radio,movil
24564,3310,1497,2023-12-10,15:00,190.0,1,radio,movil
24565,2328,1043,2022-06-01,13:00,190.0,0,playlist,movil
24566,1885,632,2022-12-28,21:00,315.0,1,album,movil
24567,1323,1595,2024-11-18,11:00,353.0,1,recomendacion,pc
24568,1511,1514,2023-04-02,22:00,181.0,1,radio,pc
24569,3396,11,2024-11-01,16:00,138.0,0,recomendacion,movil
24570,4654,1535,2022-11-06,18:00,235.0,1,busqueda,movil
24571,3304,1728,2024-01-01,20:00,137.0,1,recomendacion,movil
24572,67,1814,2022-06-08,15:00,337.0,1,playlist,pc
24573,3743,1819,2024-02-20,11:00,244.0,1,album,movil
24574,2363,1527,2022-11-23,04:00,321.0,1,playlist,tablet
24575,2367,1555,2024-11-18,22:00,308.0,1,album,tablet
24576,1323,347,2022-10-28,19:00,229.0,0,radio,pc
24577,3379,175,2023-06-17,05:00,251.0,0,recomendacion,tablet
24578,1496,255,2022-12-16,22:00,172.0,1,\N,pc
24579,2714,110,2024-11-19,07:00,259.0,0,radio,pc
24580,4552,1045,2024-07-22,19:00,252.0,1,busqueda,movil
24581,135,1279,2023-12-29,19:00,235.0,1,recomendacion,pc
24582,1377,877,2022-05-18,15:00,433.0,1,recomendacion,pc
24583,2561,1201,2022-03-12,15:00,228.0,1,busqueda,movil
